atoll,year,month,sum,mean,std,median
Puka_Puka,2020,10,1566.8155632625733,26.55619598750124,0.016623298139537404,26.558990093746356
Puka_Puka,2020,11,1590.0501067058317,26.95000180857342,0.024219164719178173,26.951213977166585
Puka_Puka,2020,12,1623.671964902963,27.51986381191463,0.02118832990958693,27.524351584592036
Puka_Puka,2021,1,1632.0524347930082,27.661905674457767,0.014918445797510081,27.66152792477182
Puka_Puka,2021,2,1657.0537383460573,28.085656582136565,0.04215113806356088,28.083729704043694
Puka_Puka,2021,3,1685.4988900183566,28.5677777969213,0.025987035627281534,28.566985941358976
Puka_Puka,2021,4,1675.907480551728,28.405211534775052,0.015155967352673543,28.406580655702523
Puka_Puka,2021,5,1630.8919815506254,27.64223697543433,0.016681808877257374,27.643373771437577
Puka_Puka,2021,6,1603.5628132926565,27.17903073377384,0.011748382342723516,27.176231307110616
Puka_Puka,2021,7,1555.0339886056527,26.35650828145174,0.027870991842671857,26.35819574072957
Puka_Puka,2021,8,1530.1866552925535,25.93536703885684,0.05886127513633556,25.927937074963534
Puka_Puka,2021,9,1527.241915596383,25.885456196548866,0.03038098608019992,25.8814791840102
Puka_Puka,2021,10,1543.5955117515155,26.162635792398568,0.01682695252025513,26.165301321872644
Puka_Puka,2021,11,1605.604763161923,27.213640053591917,0.06345253137248814,27.194280825555325
Puka_Puka,2021,12,1619.2145186087914,27.444313874725278,0.019399205529736816,27.440800625298703
Puka_Puka,2022,1,1633.3400717436205,27.68373002955289,0.030595777282611827,27.686483345925808
Puka_Puka,2022,2,1625.5470744408667,27.551645329506215,0.01569674451649789,27.5501440848623
Puka_Puka,2022,3,1636.3835867755115,27.735315030093414,0.03221414267179099,27.737492854573897
Puka_Puka,2022,4,1622.991053359317,27.508322938293507,0.020565900473234464,27.508499398827553
Puka_Puka,2022,5,1601.7140717469156,27.147696131303654,0.054956545603216486,27.13249392328518
Puka_Puka,2022,6,1566.9346377668635,26.558214199438364,0.0393192260885113,26.559303998414958
Puka_Puka,2022,7,1542.4560901219293,26.14332356138863,0.01599000471188813,26.13888101226517
Puka_Puka,2022,8,1521.940693553005,25.795604975474664,0.025970052321543313,25.794318321027927
Puka_Puka,2022,9,1505.103631890778,25.510231048996236,0.026220407054075252,25.519233196441615
Puka_Puka,2022,10,1526.5405479318329,25.873568609014118,0.018188339151849874,25.86976007638233
Puka_Puka,2022,11,1590.1942935836103,26.952445653959497,0.03485097904827905,26.960840387003763
Puka_Puka,2022,12,1623.9825735725462,27.525128365636377,0.042850806877977765,27.531623709414685
Puka_Puka,2023,1,1638.2160052784852,27.766372970821784,0.018198663000447677,27.76736611553601
Puka_Puka,2023,2,1660.4108964593283,28.14255756710726,0.043970769669533595,28.147556986659765
Puka_Puka,2023,3,1698.3989070095122,28.786422152703597,0.021908813743705496,28.79346815975649
Puka_Puka,2023,4,1720.9772327430546,29.16910563971279,0.01702843631176013,29.169002778295958
Puka_Puka,2023,5,1702.2566384343165,28.851807431090112,0.03527768356814361,28.857609347041166
Puka_Puka,2023,6,1652.928036969155,28.01572944015517,0.04309821796641692,28.01828058063984
